indicator_id,indicator_name,domain,agency_name,dimension_category,dimension,industry,interval,period,unit,value
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 11 - East Harlem,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 12 - Washington Heights/Inwood,,Calendar Year,2021,,6
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 01 - Astoria,,Calendar Year,2021,,14
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 02 - Woodside/Sunnyside,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 03 - Jackson Heights,,Calendar Year,2021,,7
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 04 - Elmhurst/Corona,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 05 - Ridgewood/Maspeth,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 06 - Rego Park/Forest Hills,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 07 - Flushing/Whitestone,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 08 - Hillcrest/Fresh Meadows,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 09 - Kew Gardens/Woodhaven,,Calendar Year,2021,,1
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 10 - South Ozone Park/Howard Beach,,Calendar Year,2021,,5
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 11 - Bayside/Little Neck,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 12 - Jamaica/Hollis,,Calendar Year,2021,,2
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 13 - Queens Village,,Calendar Year,2021,,10
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 14 - Rockaway/Broad Channel,,Calendar Year,2021,,4
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 01 - St. George/Stapleton,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 02 - South Beach/Willowbrook,,Calendar Year,2021,,0
189,Real-Time Passenger Information Signs: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,SI 03 - Tottenville/Great Kills,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 05 - Midtown,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 01 - Greenpoint/Williamsburg,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 02 - Fort Greene/Brooklyn Heights,,Calendar Year,2021,,14
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 03 - Bedford Stuyvesant,,Calendar Year,2021,,32
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 04 - Bushwick,,Calendar Year,2021,,6
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 05 - East New York/Starrett City,,Calendar Year,2021,,66
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 06 - Park Slope/Carroll Gardens,,Calendar Year,2021,,25
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 07 - Sunset Park,,Calendar Year,2021,,6
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 08 - Crown Heights/Prospect Heights,,Calendar Year,2021,,5
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 09 - South Crown Heights/Lefferts Gardens,,Calendar Year,2021,,11
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 10 - Bay Ridge/Dyker Heights,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 11 - Bensonhurst,,Calendar Year,2021,,6
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 12 - Borough Park,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 13 - Coney Island,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 14 - Flatbush/Midwood,,Calendar Year,2021,,12
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 15 - Sheepshead Bay,,Calendar Year,2021,,7
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 16 - Brownsville,,Calendar Year,2021,,54
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 17 - East Flatbush,,Calendar Year,2021,,13
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BK 18 - Flatlands/Canarsie,,Calendar Year,2021,,19
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 01 - Mott Haven/Melrose,,Calendar Year,2021,,8
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 02 - Hunts Point/Longwood,,Calendar Year,2021,,4
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 03 - Morrisania/Crotona,,Calendar Year,2021,,52
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 04 - Highbridge/Concourse,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 05 - Fordham/University Heights,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 06 - Belmont/East Tremont,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 07 - Kingsbridge Heights/Bedford,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 08 - Riverdale/Fieldston,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 09 - Parkchester/Soundview,,Calendar Year,2021,,7
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 10 - Throgs Neck/Co-op City,,Calendar Year,2021,,12
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 11 - Morris Park/Bronxdale,,Calendar Year,2021,,5
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,BX 12 - Williamsbridge/Baychester,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 01 - Financial District,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 02 - Greenwich Village/Soho,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 03 - Lower East Side/Chinatown,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 04 - Clinton/Chelsea,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 06 - Stuyvesant Town/Turtle Bay,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 07 - Upper West Side,,Calendar Year,2021,,9
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 08 - Upper East Side,,Calendar Year,2021,,0
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 09 - Morningside Heights/Hamilton,,Calendar Year,2021,,13
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 10 - Central Harlem,,Calendar Year,2021,,6
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 11 - East Harlem,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,MN 12 - Washington Heights/Inwood,,Calendar Year,2021,,5
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 01 - Astoria,,Calendar Year,2021,,2
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 02 - Woodside/Sunnyside,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 03 - Jackson Heights,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 04 - Elmhurst/Corona,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 05 - Ridgewood/Maspeth,,Calendar Year,2021,,4
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 06 - Rego Park/Forest Hills,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 07 - Flushing/Whitestone,,Calendar Year,2021,,1
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 08 - Hillcrest/Fresh Meadows,,Calendar Year,2021,,7
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 09 - Kew Gardens/Woodhaven,,Calendar Year,2021,,11
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 10 - South Ozone Park/Howard Beach,,Calendar Year,2021,,3
190,Leading Pedestrian Intervals: New,Core Infrastructure and Environment,Department of Transportation (DOT),Community District,QN 11 - Bayside/Little Neck,,Calendar Year,2021,,0
